Corporation,Route No,Service Type,Source,Destination,Departure,Arrival
SETC,0500KCBTRIAB / 123AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TRICHY,05:00,12:00
SETC,0500KCBTRI / 123UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,TRICHY,05:00,12:00
KUMBAKONAM,0510KCBTRIKK01L / 508H,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,05:10,12:10
KUMBAKONAM,0520KCBTRIKK01L / 510H,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,05:20,12:20
SETC,0530KCBTRI / 123UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,TRICHY,05:30,12:30
KUMBAKONAM,0530KCBTRIKK01L / 908AU,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,05:30,12:30
KUMBAKONAM,0530KCBTRIKK02L / 510G,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,05:30,12:30
KUMBAKONAM,0600KCBTRIKK01L / 506F,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,06:00,13:00
SETC,0600KCBTRI / 123UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,TRICHY,06:00,13:00
KUMBAKONAM,0610KCBTRIKK01L / 508B,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,06:10,13:10
KUMBAKONAM,0620KCBTRIKK01L / 908AI,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,06:20,13:20
KUMBAKONAM,0620KCBTRIKK01U / 501AH,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,TRICHY,06:20,13:20
KUMBAKONAM,0630KCBTRIKK01L / 507A,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,06:30,13:30
SETC,0630KCBTRILB / 123LB,NON AC LOWER BERTH SEATER,CHENNAI KALAIGNAR CBT,TRICHY,06:30,13:39
SETC,0730KCBTRINS / 123NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TRICHY,07:30,14:39
SETC,0800KCBTRIAB / 123AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TRICHY,08:00,15:00
KUMBAKONAM,0815KCBTRIKK01L / 504B,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,08:15,15:15
SETC,0815KCBTRINS / 123NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TRICHY,08:15,15:24
KUMBAKONAM,0830KCBTRIKK01L / 506G,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,08:30,15:30
KUMBAKONAM,0840KCBTRIKK01U / 506C,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,TRICHY,08:40,15:40
SETC,0845KCBTRIAB / 123AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TRICHY,08:45,15:45
KUMBAKONAM,0850KCBTRIKK01L / 505B,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,08:50,15:50
SETC,0900KCBSRRNS / 123UD,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,SRIRANGAM,09:00,15:30
KUMBAKONAM,0900KCBTRIKK01U / 501AI,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,TRICHY,09:00,16:00
VILLUPURAM,0920KCBTRIVV01L / 308AB,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,09:20,15:50
VILLUPURAM,0930KCBTRIVV01L / 308J,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,09:30,16:00
KUMBAKONAM,0940KCBTRIKK01L / 501G,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,09:40,16:40
SETC,0940KCBTRIAC / 123AC,AIR CONDITIONED,CHENNAI KALAIGNAR CBT,TRICHY,09:40,16:40
KUMBAKONAM,0950KCBTRIKK01L / 501AJ,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,09:50,16:50
KUMBAKONAM,1000KCBTRIKK02L / 503A,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,10:00,17:00
KUMBAKONAM,1015KCBTRIKK01L / 511A,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,10:15,17:15
SETC,1030KCBTRINS / 123NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TRICHY,10:30,17:39
KUMBAKONAM,1030KCBTRIKK01U / 501A,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,TRICHY,10:30,17:30
KUMBAKONAM,1045KCBTRIKK01L / 502B,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,10:45,17:45
SETC,1100KCBTRIAB / 123AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TRICHY,11:00,18:00
SETC,1200KCBTRIAB / 123AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TRICHY,12:00,19:00
VILLUPURAM,1200KCBTRIVV01L / 308M,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,12:00,18:30
VILLUPURAM,1245KCBTRIVV01L / 308S,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,12:45,19:15
SETC,1250KCBTRIAB / 123AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TRICHY,12:50,19:50
VILLUPURAM,1315KCBTRIVV01L / 308Y,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,13:15,19:45
SETC,1315KCBTRIAB / 123AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TRICHY,13:15,20:15
SETC,1345KCBTRIAB / 123AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TRICHY,13:45,20:45
VILLUPURAM,1345KCBTRIVV01L / 308P,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,13:45,20:15
VILLUPURAM,1430KCBTRIVV01L / 308H,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,14:30,21:00
VILLUPURAM,1450KCBTRIVV01L / 308R,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,14:50,21:10
KUMBAKONAM,1500KCBTRIKK02L / 501AB,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,15:00,22:00
VILLUPURAM,1515KCBTRIVV01L / 308G,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,15:15,21:45
SETC,1600KCBTRIAB / 123AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TRICHY,16:00,23:00
VILLUPURAM,1615KCBTRIVV01L / 308P,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,16:15,22:45
VILLUPURAM,1645KCBTRIVV01L / 308X,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,16:45,23:15
VILLUPURAM,1700KCBTRIVV01L / 182D,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,17:00,23:30
SETC,1700KCBTRIAB / 123AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TRICHY,17:00,00:00
VILLUPURAM,1740KCBTRIVV01L / 182C,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,17:40,00:10
KUMBAKONAM,1845KCBTRIKK01L / 501R,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,18:45,01:45
KUMBAKONAM,1900KCBTRIKK01L / 506B,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,19:00,02:00
KUMBAKONAM,1940KCBTRIKK01L / 510C,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,19:40,02:40
KUMBAKONAM,2000KCBTRIKK01L / 501AD,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,20:00,03:00
KUMBAKONAM,2020KCBTRIKK01L / 505A,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,20:20,03:20
KUMBAKONAM,2035KCBTRIKK01L / 508J,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,20:35,03:35
KUMBAKONAM,2055KCBTRIKK01L / 510D,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,20:55,03:55
SETC,2100KCBUPM / 123KUD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,URANIPURAM,21:00,03:15
SETC,2130KCBTRIAC / 123AC,AIR CONDITIONED,CHENNAI KALAIGNAR CBT,TRICHY,21:30,04:30
KUMBAKONAM,2130KCBTRIKK01U / 501V,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,TRICHY,21:30,04:30
SETC,2145KCBTRIAB / 123AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TRICHY,21:45,04:45
KUMBAKONAM,2145KCBTRIKK01L / 511B,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,21:45,04:45
KUMBAKONAM,2200KCBTRIKK01L / 501S,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,22:00,05:00
SETC,2200KCBSRRNS / 123UD,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,SRIRANGAM,22:00,04:30
SETC,2230KCBTRIAB / 123AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TRICHY,22:30,05:30
KUMBAKONAM,2230KCBTRIKK01L / 501F,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,22:30,05:30
SETC,2245KCBTRINS / 123NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TRICHY,22:45,05:54
SETC,2250KCBTRIAB / 123AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TRICHY,22:50,05:50
SETC,2300KCBTRILB / 123LB,NON AC LOWER BERTH SEATER,CHENNAI KALAIGNAR CBT,TRICHY,23:00,06:09
KUMBAKONAM,2300KCBTRIKK01U / 501N,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,TRICHY,23:00,06:00
KUMBAKONAM,2315KCBTRIKK01L / 506H,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,23:15,06:15
SETC,2315KCBTRIAB / 123AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TRICHY,23:15,06:15
SETC,2325KCBTRIAB / 123AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TRICHY,23:25,06:25
SETC,2330KCBTRIAB / 123AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TRICHY,23:30,06:30
KUMBAKONAM,2330KCBTRIKK01L / 501AC,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,23:30,06:30
SETC,2330KCBTRI / 123UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,TRICHY,23:30,06:30
SETC,2340KCBTRILB / 123LB,NON AC LOWER BERTH SEATER,CHENNAI KALAIGNAR CBT,TRICHY,23:40,06:49
SETC,2345KCBTRIAS / 123AS,AC SLEEPER,CHENNAI KALAIGNAR CBT,TRICHY,23:45,05:45
KUMBAKONAM,2345KCBTRIKK01L / 508D,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,23:45,06:45
SETC,2350KCBTRIAB / 123AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TRICHY,23:50,06:50
SETC,2359KCBTRIAB / 123AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TRICHY,23:59,06:59
KUMBAKONAM,0300KCBTRIKK01L / 501W,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,03:00,10:00
KUMBAKONAM,0330KCBTRIKK01L / 501P,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,03:30,10:30
KUMBAKONAM,0400KCBTRIKK01U / 501H,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,TRICHY,04:00,11:00
KUMBAKONAM,0415KCBTRIKK01L / 508A,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,04:15,11:15
SETC,0430KCBTRI / 123UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,TRICHY,04:30,11:30
KUMBAKONAM,0430KCBTRIKK01L / 510B,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,04:30,11:30
KUMBAKONAM,0445KCBTRIKK01L / 510E,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,04:45,11:45
KUMBAKONAM,0500KCBTRIKK01L / 508C,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,05:00,12:00
SETC,0500KCBTRIAB / 123AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TRICHY,05:00,12:00
SETC,0500KCBTRI / 123UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,TRICHY,05:00,12:00
KUMBAKONAM,0510KCBTRIKK01L / 508H,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,05:10,12:10
KUMBAKONAM,0520KCBTRIKK01L / 510H,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,05:20,12:20
SETC,0530KCBTRI / 123UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,TRICHY,05:30,12:30
KUMBAKONAM,0530KCBTRIKK01L / 908AU,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,05:30,12:30
KUMBAKONAM,0530KCBTRIKK02L / 510G,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,05:30,12:30
KUMBAKONAM,0600KCBTRIKK01L / 506F,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,06:00,13:00
SETC,0600KCBTRI / 123UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,TRICHY,06:00,13:00
KUMBAKONAM,0610KCBTRIKK01L / 508B,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,06:10,13:10
KUMBAKONAM,0620KCBTRIKK01L / 908AI,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,06:20,13:20
KUMBAKONAM,0620KCBTRIKK01U / 501AH,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,TRICHY,06:20,13:20
KUMBAKONAM,0630KCBTRIKK01L / 507A,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,06:30,13:30
SETC,0630KCBTRILB / 123LB,NON AC LOWER BERTH SEATER,CHENNAI KALAIGNAR CBT,TRICHY,06:30,13:39
SETC,0730KCBTRINS / 123NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TRICHY,07:30,14:39
SETC,0800KCBTRIAB / 123AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TRICHY,08:00,15:00
KUMBAKONAM,0815KCBTRIKK01L / 504B,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,08:15,15:15
SETC,0815KCBTRINS / 123NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TRICHY,08:15,15:24
KUMBAKONAM,0830KCBTRIKK01L / 506G,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,08:30,15:30
KUMBAKONAM,0840KCBTRIKK01U / 506C,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,TRICHY,08:40,15:40
SETC,0845KCBTRIAB / 123AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TRICHY,08:45,15:45
KUMBAKONAM,0850KCBTRIKK01L / 505B,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,08:50,15:50
SETC,0900KCBSRRNS / 123UD,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,SRIRANGAM,09:00,15:30
KUMBAKONAM,0900KCBTRIKK01U / 501AI,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,TRICHY,09:00,16:00
VILLUPURAM,0920KCBTRIVV01L / 308AB,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,09:20,15:50
VILLUPURAM,0930KCBTRIVV01L / 308J,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,09:30,16:00
KUMBAKONAM,0940KCBTRIKK01L / 501G,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,09:40,16:40
SETC,0940KCBTRIAC / 123AC,AIR CONDITIONED,CHENNAI KALAIGNAR CBT,TRICHY,09:40,16:40
KUMBAKONAM,0950KCBTRIKK01L / 501AJ,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,09:50,16:50
KUMBAKONAM,1000KCBTRIKK02L / 503A,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,10:00,17:00
KUMBAKONAM,1015KCBTRIKK01L / 511A,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,10:15,17:15
SETC,1030KCBTRINS / 123NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TRICHY,10:30,17:39
KUMBAKONAM,1030KCBTRIKK01U / 501A,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,TRICHY,10:30,17:30
KUMBAKONAM,1045KCBTRIKK01L / 502B,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,10:45,17:45
SETC,1100KCBTRIAB / 123AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TRICHY,11:00,18:00
SETC,1200KCBTRIAB / 123AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TRICHY,12:00,19:00
VILLUPURAM,1200KCBTRIVV01L / 308M,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,12:00,18:30
VILLUPURAM,1245KCBTRIVV01L / 308S,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,12:45,19:15
SETC,1250KCBTRIAB / 123AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TRICHY,12:50,19:50
VILLUPURAM,1315KCBTRIVV01L / 308Y,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,13:15,19:45
SETC,1315KCBTRIAB / 123AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TRICHY,13:15,20:15
SETC,1345KCBTRIAB / 123AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TRICHY,13:45,20:45
VILLUPURAM,1345KCBTRIVV01L / 308P,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,13:45,20:15
VILLUPURAM,1430KCBTRIVV01L / 308H,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,14:30,21:00
VILLUPURAM,1450KCBTRIVV01L / 308R,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,14:50,21:10
KUMBAKONAM,1500KCBTRIKK02L / 501AB,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,15:00,22:00
VILLUPURAM,1515KCBTRIVV01L / 308G,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,15:15,21:45
SETC,1600KCBTRIAB / 123AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TRICHY,16:00,23:00
VILLUPURAM,1615KCBTRIVV01L / 308P,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,16:15,22:45
VILLUPURAM,1645KCBTRIVV01L / 308X,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,16:45,23:15
VILLUPURAM,1700KCBTRIVV01L / 182D,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,17:00,23:30
SETC,1700KCBTRIAB / 123AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TRICHY,17:00,00:00
VILLUPURAM,1740KCBTRIVV01L / 182C,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,17:40,00:10
KUMBAKONAM,1845KCBTRIKK01L / 501R,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,18:45,01:45
KUMBAKONAM,1900KCBTRIKK01L / 506B,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,19:00,02:00
KUMBAKONAM,1940KCBTRIKK01L / 510C,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,19:40,02:40
KUMBAKONAM,2000KCBTRIKK01L / 501AD,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,20:00,03:00
KUMBAKONAM,2020KCBTRIKK01L / 505A,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,20:20,03:20
KUMBAKONAM,2035KCBTRIKK01L / 508J,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,20:35,03:35
KUMBAKONAM,2055KCBTRIKK01L / 510D,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,20:55,03:55
SETC,2100KCBUPM / 123KUD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,URANIPURAM,21:00,03:15
SETC,2130KCBTRIAC / 123AC,AIR CONDITIONED,CHENNAI KALAIGNAR CBT,TRICHY,21:30,04:30
KUMBAKONAM,2130KCBTRIKK01U / 501V,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,TRICHY,21:30,04:30
SETC,2145KCBTRIAB / 123AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TRICHY,21:45,04:45
KUMBAKONAM,2145KCBTRIKK01L / 511B,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,21:45,04:45
KUMBAKONAM,2200KCBTRIKK01L / 501S,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,22:00,05:00
SETC,2200KCBSRRNS / 123UD,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,SRIRANGAM,22:00,04:30
SETC,2230KCBTRIAB / 123AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TRICHY,22:30,05:30
KUMBAKONAM,2230KCBTRIKK01L / 501F,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,22:30,05:30
SETC,2245KCBTRINS / 123NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TRICHY,22:45,05:54
SETC,2250KCBTRIAB / 123AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TRICHY,22:50,05:50
SETC,2300KCBTRILB / 123LB,NON AC LOWER BERTH SEATER,CHENNAI KALAIGNAR CBT,TRICHY,23:00,06:09
KUMBAKONAM,2300KCBTRIKK01U / 501N,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,TRICHY,23:00,06:00
KUMBAKONAM,2315KCBTRIKK01L / 506H,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,23:15,06:15
SETC,2315KCBTRIAB / 123AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TRICHY,23:15,06:15
SETC,2325KCBTRIAB / 123AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TRICHY,23:25,06:25
SETC,2330KCBTRIAB / 123AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TRICHY,23:30,06:30
KUMBAKONAM,2330KCBTRIKK01L / 501AC,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,23:30,06:30
SETC,2330KCBTRI / 123UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,TRICHY,23:30,06:30
SETC,2340KCBTRILB / 123LB,NON AC LOWER BERTH SEATER,CHENNAI KALAIGNAR CBT,TRICHY,23:40,06:49
SETC,2345KCBTRIAS / 123AS,AC SLEEPER,CHENNAI KALAIGNAR CBT,TRICHY,23:45,05:45
KUMBAKONAM,2345KCBTRIKK01L / 508D,DELUXE 3X2,CHENNAI KALAIGNAR CBT,TRICHY,23:45,06:45
SETC,2350KCBTRIAB / 123AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TRICHY,23:50,06:50
SETC,2359KCBTRIAB / 123AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TRICHY,23:59,06:59
SETC,1600KCBEKMNS / 791NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,ERNAKULAM,16:00,06:00
SETC,1645KCBGURLB / 785LB,NON AC LOWER BERTH SEATER,CHENNAI KALAIGNAR CBT,GURUVAYUR,16:45,07:30
SETC,1600KCBTRV / 794UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,TRIVANDRUM,16:00,07:00
SETC,1950KCBPOLNS / 464NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,POLLACHI,19:50,05:30
SETC,2035KCBUSI / 157UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,USILAMPATTI,20:35,07:00
SETC,1950KCBSVI / 185UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,SIVAKASI,19:50,06:00
SETC,2005CHDBANNS / 843CNS,NON AC SLEEPER SEATER,CHIDAMBARAM,BENGALURU,20:05,04:05
SETC,2000MYLBAN / 843MUD,ULTRA DELUXE,MYLADUTHURAI,BENGALURU,21:15,06:00
VILLUPURAM,1800CHDKCBVV01L / 157O,DELUXE 3X2,CHIDAMBARAM,CHENNAI-KILAMBAKKAM-KCBT,18:00,23:30
VILLUPURAM,2230CHDKCBVV01L / 157S,DELUXE 3X2,CHIDAMBARAM,CHENNAI-KILAMBAKKAM-KCBT,22:30,04:00
SETC,0900COIBANNS / 838NS,NON AC SLEEPER SEATER,GANDHIPURAM SETC BS,BENGALURU,09:00,17:30
SETC,1000COIBANNS / 838NS,NON AC SLEEPER SEATER,GANDHIPURAM SETC BS,BENGALURU,10:00,18:30
SETC,1100COIBANAB / 838AB,AC SLEEPER SEATER,GANDHIPURAM SETC BS,BENGALURU,11:00,18:30
SETC,1200COIBANAB / 838AB,AC SLEEPER SEATER,GANDHIPURAM SETC BS,BENGALURU,12:00,20:00
SETC,1245COIBANAC / 838AC,AIR CONDITIONED,COIMBATORE,BENGALURU,12:45,21:15
SETC,2030COIBANNS / 838NS,NON AC SLEEPER SEATER,GANDHIPURAM SETC BS,BENGALURU,20:30,05:00
SETC,2130COIBANAB / 838AB,AC SLEEPER SEATER,GANDHIPURAM SETC BS,BENGALURU,21:30,05:00
SETC,2215COIBANNS / 838NS,NON AC SLEEPER SEATER,GANDHIPURAM SETC BS,BENGALURU,22:15,06:45
SETC,2230COIBANAB / 838AB,AC SLEEPER SEATER,GANDHIPURAM SETC BS,BENGALURU,22:30,06:30
SETC,2300COIBANAC / 838AC,AIR CONDITIONED,GANDHIPURAM SETC BS,BENGALURU,23:00,09:00
SETC,1800EKMBANNS / 729NS,NON AC SLEEPER SEATER,ERNAKULAM SOUTH KSRTC B.S,BENGALURU,23:15,07:00
SETC,0900COIBANNS / 838NS,NON AC SLEEPER SEATER,GANDHIPURAM SETC BS,BENGALURU,09:00,17:30
SETC,1000COIBANNS / 838NS,NON AC SLEEPER SEATER,GANDHIPURAM SETC BS,BENGALURU,10:00,18:30
SETC,1100COIBANAB / 838AB,AC SLEEPER SEATER,GANDHIPURAM SETC BS,BENGALURU,11:00,18:30
SETC,1200COIBANAB / 838AB,AC SLEEPER SEATER,GANDHIPURAM SETC BS,BENGALURU,12:00,20:00
SETC,1245COIBANAC / 838AC,AIR CONDITIONED,COIMBATORE,BENGALURU,12:45,21:15
SETC,2030COIBANNS / 838NS,NON AC SLEEPER SEATER,GANDHIPURAM SETC BS,BENGALURU,20:30,05:00
SETC,2130COIBANAB / 838AB,AC SLEEPER SEATER,GANDHIPURAM SETC BS,BENGALURU,21:30,05:00
SETC,2215COIBANNS / 838NS,NON AC SLEEPER SEATER,GANDHIPURAM SETC BS,BENGALURU,22:15,06:45
SETC,2230COIBANAB / 838AB,AC SLEEPER SEATER,GANDHIPURAM SETC BS,BENGALURU,22:30,06:30
SETC,2300COIBANAC / 838AC,AIR CONDITIONED,GANDHIPURAM SETC BS,BENGALURU,23:00,09:00
SETC,1800EKMBANNS / 729NS,NON AC SLEEPER SEATER,ERNAKULAM SOUTH KSRTC B.S,BENGALURU,23:15,07:00
